id,lida,name,text,tipo,photo,date,categoria,prioridade
446,53849,4th ASFAA Sport for All Training Course,"<p>The 4th ASFAA Sport for All Training Course will be held in Macau, China.\xa0</p><p>The theme of this year is “Sports for All and Quality of Life of Citizens” – The course is designed to provide a structural and practical training to personnel involved or about to engage in the field of Sport for All. Participants that successfully complete the course will receive a certificate from ASFAA.\xa0</p><p>Participants are required to have a good command of English as this is the official course language. Simultaneous translation in English and Mandarin will be available in all training sessions.For more details, please check the dedicated website at:</p><p><a href=""http://sport.gov.mo/en/calendary/type/item/id/6334"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?hl=en&q=http://sport.gov.mo/en/calendary/type/item/id/6334&source=gmail&ust=1505463124575000&usg=AFQjCNEV7jFlmIk06s5lxwH2-chDAT8F2w"" style=""color: rgb(17, 85, 204);"">http://sport.gov.mo/en/calendary/type/item/id/6334</a></p>",2,1505448222.jpg,2017-10-21,4,9
447,41570,"The 15th ASFAA Congress will be held during 22 to 24 Jun in Hong Kong, China","<p>Being granted the right by the Asiania Sport For All Association (ASFAA), Sports Federation & Olympic Committee (SF&OC) will spearhead this 15th ASFAA Congress to be hosted in Hong Kong.\xa0</p><p>This is the 1st time ASFAA hold its Congress in Hong Kong. Participants will explore the latest perspectives on “Sport for All” to expand participants’ horizons; and how we can better promote a sporting culture in HK / Asia and Oceania region through Olympics Education. We believe people living in Hong Kong and similar hustle bustle cities would benefit much from it.\xa0</p><p>For more details, please check the dedicated website at:</p><p></p><p><a href=""http://asfaacongress.hkolympic.org/englishwelcomepage"">http://asfaacongress.hkolympic.org/englishwelcomepage</a></p>",1,1539940945.JPG,2018-02-26,4,9
448,33279,The 15th ASFAA Congress Hong Kong,"<p>The 15th ASFAA Congress Hong Kong will be conducted during 22 to 24 June. For more details, please check the dedicated website at:</p><p></p><p><a href=""http://asfaacongress.hkolympic.org/englishwelcomepage"">http://asfaacongress.hkolympic.org/englishwelcomepage</a></p>",2,<blank>,2018-06-22,3,9
449,107162,The 15th Asiania Sport for All Association (ASFAA) Congress ‘Achieving “Sport for All” through Olympic Education’,"<p>The 15th ASFAA Congress, organized by the Asiania Sport for All Association and hosted by the Sports Federation & Olympic Committee of Hong Kong, China (SF&OC) was held on 22-24 June 2018 at the Lecture Theatre of Olympic House of Hong Kong. The Congress successfully attracted over 200 participants which include more than 60 overseas guests and 160 local participants.\xa0</p><p>The 15th ASFAA Congress aims to expand participants’ horizons and better promote a sporting culture in Hong Kong and the Asian & Oceania region through Olympic Education. Like-minded people coming from over 20 countries / cities gathered together in the Lecture Theatre of the Olympic House to attend the Opening Ceremony officiated by: Mr. PUN Weng Kun, President of Asiania Sport For All Association (ASFAA) ; Mr. Timothy FOK, GBS, JP, President of Sports Federation & Olympic Committee of HK, China; Dr. Juho CHANG, President of The Association For International Sport for All (TAFISA); Ms. Ida LEE, JP, Acting Director of Leisure and Cultural Services Department; Mr. YEUNG Tak Keung, JP, Commissioner for Sport of Home Affairs Bureau; Mr. MA Fung Kwok, SBS, JP, Legislative Councillor; Mr. Ronnie WONG, JP, Hon. Secretary General of SF&OC; and Mr. WONG Po Kee, MH, Chairperson of the 15th ASFAA Congress Organizing Committee.</p><p>The Congress invited six prominent Speakers and all of them had delivered their speeches in the 2-day Congress. The Speakers were namely, Mr. Wolfgang BAUMANN (Secretary General of TAFISA) ; Professor REN Hai (Professor, Beijing Sports University, China) ; Mr. Finn BERGGREN (President of Gerlev PE & Sports Academy, Denmark) ; Professor Yasuo YAMAGUCHI (Professor, Kobe University, Japan) ; Mrs. Rakafet ARIELI (Clinical and Sport Dietitian, Sports Medicine Centre, Israel) ; and Professor Keith GEORGE (Professor, Liverpool John Moores University, UK).</p><p>Other than spreading wisdoms and delivering speeches, the Congress also arranged attractive booths and amazing sport demonstrations for participants, including rope skipping and uni-cycle performances.</p>",1,1539939844.JPG,2018-06-23,4,9
450,35228,"The 44th ASFAA Board of Directors Meeting - Hong Kong, China","<p>On the occasion of the 15th ASFAA Congress in Hong Kong, China, the 44th ASFAA Board of Directors Meeting was held in the afternoon on 22 June 2018.</p><p>The meeting approved the minutes of 43rd ASFAA Board Meeting, activity report and financial report of 2017, activity plan and budget of 2018; and went through the report of the 15th ASFAA Congress, Hong Kong 2018 and the 26th TAFISA World Congress, Tokyo 2019; and also finalized the host for the 16th ASFAA Congress 2020.</p>",1,1539940081.JPG,2018-06-22,4,9
451,46702,"The 24th ASFAA General Assembly - Hong Kong, China","<p>The 24th ASFAA General Assembly was held in the afternoon on 23 June Hong Kong, China, with attendants coming from Indonesia, Iran, Israel, Japan, Korea, Malaysia, Chinese Taipei, India, China, Macao and Hong Kong, and approving activity reports and financial reports of Year 2016 and 2017, and activity plan and budget of Year 2018.\xa0</p><p>In addition, a unanimous decision was made for China to host the 16th ASFAA Congress.</p>",1,1539940429.JPG,2018-06-23,4,9
452,91281,ASFAA hosts Sport for All Training Course,"<p>The 4th ASFAA Sport for All Training Course, authorized by the Asiania Sport For All Association and hosted by the Sports Bureau of the Macao SAR Government, was held at the ASFAA Training Centre. The training course, which lasted for 3 days, provided a platform for interactions among the local and foreign individuals working on sports for all activities, so as to deepen the learners' knowledge of the current development of sport for all activities in the Asia-Pacific and European regions.</p><p>The theme of this course was “Sports for All and Quality of Life of Citizens”. Experts, scholars and learners from the mainland, Portugal, Germany, Japan, Iran, South Korea, Hong Kong and Macao took part in it. The Award Ceremony of Certificate and Gala Dinner were held in the evening of the 23 October. The President of the Sports Bureau and the President of the AASFA, Pun Weng Kun, the President of TAFISA and the Honorary President of the ASFAA, Ju-Ho Chang and members of the ASFAA board of directors and members of the Macao Sports Committee were among the guests attending the dinner.</p>",1,1539940548.JPG,2017-10-23,1,9
453,21010,"The 43rd ASFAA Board of Directors Meeting - Macao, China","<p>On the occasion of the 4th ASFAA Sport for All Training Course in Macao, China, the 43rd ASFAA Board of Directors Meeting was held in the afternoon on 21 October 2017.</p><p>A number of reports on the association's affairs were approved in the meeting that helps to strengthen the communication between members of the Board of Directors, and development direction, future plans and strategies in promoting the development of Sport for All in the Asian and Oceania Region were further discussed.</p>",1,1539940678.JPG,2017-10-21,4,9
454,26653,"The 47th ASFAA Board of Directors Meeting - Macao, China","<p>The 47th ASFAA Board of Directors Meeting was concluded on 19 Oct 2019 in Macao, China. The meeting followed up the affairs of ASFAA, continued to strengthen the communication between members of the Board of Directors, discuss the development direction, future plans and strategies to promote the development of Sport for All in the Asian and Oceania Region.</p>\r\n\r\n<p>The board members also visited “Macao Sport Festival” to learn more about the development of sport for all in Macao during the meeting.</p>",1,1605683916.jpeg,2019-10-19,4,4
455,10093,"The 46th ASFAA Board of Directors Meeting – Ulsan, Korea","<p>The 46th ASFAA Board of Directors Meeting was concluded on 21 March 2019 in Ulsan, Korea. The meeting was chaired by ASFAA President, Mr. Pun, and discussed the activities and development plans of Sport for All in the Asian and Oceania Region with board of directors from Malaysia, Israel, China, Iran, Japan, Korea and Hong Kong, China.</p><p>Several major decisions, which might bring positive influence for future Asian Sport for All, were made in the meeting. TAFISA-Korea was determined to be a host of 2020 ASFAA Congress.</p><p>By this chance, the ASFAA board members also witnessed the launching ceremony of TAFISA-Korea Secretariat and visited a sport for all workshop organized by TAFISA-Korea.</p>",1,1605684027.jpeg,2019-03-21,4,9
463,8691,"46th ASFAA Board of Directors Meeting, Ulsan, Korea","The 46th ASFAA Board of Directors Meeting will be held in Ulsan, Korea on\xa021 March 2019.",2,<blank>,2018-02-01,4,9
464,20008,"16th ASFAA Congress, Seoul, South Korea","<p>The\xa016th ASFAA Congress, scheduled to be held in Seoul, South Korea has been postponed to 2021.</p>",1,<blank>,2020-02-01,4,9
465,85632,"7th TAFISA World Sport for All Games, Lisbon, Portugal","The\xa07th TAFISA World Sport for All Games are scheduled to be held in Lisbon, Portugal between 18-24 June 2021.",2,<blank>,2021-06-18,4,1
466,27956,"16th ASFAA Congress, Seoul, South Korea","<p>The 16th ASFAA Congress, will be held in Seoul, South Korea between 25-29 March 2021.</p>",2,<blank>,2020-03-25,4,2
456,20672,"The 45th ASFAA Board of Directors Meeting – Suzhou, China","<p>On the occasion of the Global Active Cities Forum in Suzhou, China, the 45th ASFAA Board of Directors Meeting was held in the afternoon on 22 Nov 2018.\xa0</p><p>The meeting followed up the affairs of ASFAA, continued to strengthen the communication between members of the Board of Directors, discuss the development direction, future plans and strategies to promote the development of Sport for All in the Asian and Oceania Region.</p>",1,1605684137.jpeg,2018-11-22,1,9
459,8152,"44th ASFAA Board of Directors Meeting - Hong Kong, China","44th ASFAA Board of Directors Meeting - Hong Kong, China",2,<blank>,2018-06-22,1,9
460,8222,"24th ASFAA General Assembly, Hong Kong, China","<p class=""MsoNormal"" style=""margin-right:6.0pt"">The 24th ASFAA General Assembly will be held in Hong Kong,\r\nChina</p>",2,<blank>,2018-06-23,4,9
461,8152,"Global Active Cities Forum, Suzhou, China","<p>The\xa0Global Active Cities Forum will be held in Suzhou, China, between\xa022 and 25 November 2018.</p>",2,<blank>,2018-11-22,1,9
462,8187,"47th ASFAA Board of Directors Meeting, Macao, China","<p>The\xa047th ASFAA Board of Directors Meeting will be held in Macao, China on\xa019 Oct 2019.</p>",2,<blank>,2018-09-01,1,1
457,9576,"Global Active City Forum - Suzhou, China ","<p>TAFISA, the Chinese General Sport Administration and the Active Well-being Initiative have partnered to organise the first-ever national Global Active City Forum in Suzhou, China, on November 22 – 24, 2018.</p><p><img src=""http://www.asfaa.org/news/XL/1605684255.jpeg""></p>\r\n\r\n<p>The event, which was also the opportunity for the TAFISA and ASFAA Board of Directors to hold their annual meetings, gathered more than 150 participants from all over the world and 30 Chinese cities.</p>\r\n<p>The presence of Chinese dignitaries sent a strong signal to the world documenting the will of China to develop Active Cities for the benefits of its citizens. Their commitment was highlighted through the Suzhou Declaration that was adopted during the closing ceremony.</p>\r\n<p>The Forum served as a platform for Chinese and invited cities to exchange views and interesting approaches on how to make their citizens more active. Other high-level speakers contributed to the debate with their experiences from various parts of the globe. </p>",1,1605685230.jpeg,2018-11-24,4,9
